video_id,age,category,views,rate
N13h6hh0Jro,630.0,Music,5747.0,4.88
ynhMJmS6pcg,633.0,Music,288.0,0.0
sc21VyXN2xM,666.0,Music,2969.0,3.0
JGZ1nOG2XFU,500.0,Music,6889.0,4.68
z1Zh1EejsMI,544.0,Music,1296.0,4.0
vi6-Bd5qUVk,727.0,Music,870.0,4.0
mKeTxGEnwDU,647.0,Music,782.0,0.0
7-I6Jp-birQ,491.0,Music,5163.0,4.53
2lLkf_Sdd-g,595.0,Music,6082.0,4.43
FlY8YJ1drPA,617.0,Music,1742.0,4.33
YnzKSZMw9bc,577.0,Music,499.0,4.25
pCY-MuajIqU,597.0,Music,6351.0,4.85
nnvtnEyrL9A,641.0,Music,5545.0,4.5
tQcz0AYdhl8,621.0,Music,636.0,3.67
JejmupkjKdg,734.0,Music,115.0,5.0
vb1-LM0GFlw,726.0,Music,203.0,0.0
0NiYiNPn-Rc,679.0,Music,222.0,2.0
Bg1KniExdko,504.0,Music,110.0,0.0
gzac-NOPYbg,569.0,Music,1918.0,5.0
eDT3iBQB4X8,690.0,Music,3169.0,4.89
pSP5IsTTqq0,681.0,Music,1510.0,4.0
xWZlDsgMW7I,502.0,Music,1555.0,5.0
4CLJ5PGmGIw,704.0,Music,517.0,4.0
hJimjsH0Tso,734.0,Music,44.0,5.0
Bl0LeIwDM-4,539.0,Music,3954.0,1.89
Wv7m6ENY_ew,662.0,Music,2194.0,4.5
g61KsD8P0n8,719.0,Music,5243.0,4.93
r9--tI9SL5E,724.0,Music,405.0,4.67
BkOfeHTvYD8,673.0,Music,27881.0,4.92
tcO4edwIhX4,722.0,Music,478.0,5.0
J9BtYORfF5c,680.0,Music,651.0,5.0
DwizPDeD2jE,733.0,Music,41.0,0.0
02WBHFd7iv8,687.0,Music,10142.0,4.94
uq-Yg1Vl9Fo,667.0,Music,529.0,5.0
MhPMTH-t8zw,672.0,Music,3888.0,5.0
39rNKXfAAcg,551.0,Music,1901.0,5.0
S7ejsNdvpxA,381.0,Music,21599.0,4.89
LQdU2iot3gM,682.0,Music,377.0,5.0
ozK48blY8Nk,729.0,Music,151.0,0.0
m9sgvzG3I8M,627.0,Music,10186.0,4.53
h8GLDOJsr5Q,627.0,Music,3299.0,4.71
80x6x3Bc1yM,636.0,Music,4376.0,5.0
nsNz0mExHeA,678.0,Music,14094.0,5.0
C6WC_T-8qGc,677.0,Music,3847.0,4.83
n4-kc68jyws,712.0,Music,1628.0,4.85
p9phQABe7iw,670.0,Music,1871.0,5.0
R7CzXe0ubLY,730.0,Music,232.0,5.0
doNrhCGGDW0,601.0,Music,8036.0,4.78
3R92JtZMzX8,633.0,Music,2244.0,4.8
8aAg0DJImXI,734.0,Music,321.0,5.0
AG6X9FXE3jA,673.0,Music,1200.0,5.0
OARFQ4ubBBc,484.0,Music,3310.0,4.89
SnfcOwKAJPc,587.0,Music,963.0,0.0
OCpXB4OBw4o,367.0,Music,9164.0,5.0
Ba02bLvzvqU,374.0,Music,6118.0,5.0
6avY-7EX8vM,374.0,Music,10313.0,4.85
fSNg7RYB8eA,374.0,Music,4171.0,4.9
D0PhQnsVExA,733.0,Music,151.0,1.0
ZyQc7dJWM2Y,659.0,Music,5416.0,4.91
kFQ_s2TIyPM,669.0,Music,3580.0,4.43
IfZ3LEZaL5k,730.0,Music,571.0,4.89
ebmj6pS_N7I,723.0,Music,1013.0,4.75
DtftuSHnWVY,261.0,Music,134532.0,4.93
WfmGIDgNJs8,675.0,Music,2074.0,5.0
qE4-5TlWdgo,675.0,Music,2203.0,4.6
reau3B5pIHE,647.0,Music,5379.0,4.86
YXJ1KHusmk4,649.0,Music,350.0,0.0
JskfPGvxx80,534.0,Comedy,972.0,4.17
AcK-MDToCNQ,659.0,Music,664.0,2.5
TNSwnnOviCM,513.0,Music,450.0,0.0
V0iwr4sj7qg,511.0,Music,1213.0,4.0
yiM02n5p8r4,735.0,Music,81.0,0.0
0EtIyzU9CnA,713.0,Music,977.0,5.0
a1jpQoyFEy4,547.0,Music,26025.0,4.94
4GFcJZV1Y7E,718.0,Music,106.0,0.0
mOiSz-1qGLg,645.0,Music,24341.0,4.91
ukhOtmSh44E,539.0,Music,5174.0,4.27
r10ckstOHzM,648.0,Music,1090.0,4.29
mkt4kqlpG4M,686.0,Music,1033.0,4.83
WcnyEMq961c,387.0,Comedy,10876.0,4.89
AJ9-F7dSH_c,530.0,Music,5266.0,4.8
9ic-peqJf30,701.0,Music,1089.0,5.0
CmCRoAOYaIU,720.0,Music,501.0,4.67
5ZzRVEWY1I4,686.0,Music,566.0,4.33
Rt7_vuGp3MA,658.0,Music,1311.0,5.0
PWxtr2UrgiE,465.0,Music,1474.0,5.0
LC-iTv5Cih4,673.0,Music,4133.0,4.17
Wid4TFl-Rto,381.0,Music,21640.0,4.87
BE3MbVVCctI,545.0,Music,1180.0,4.75
_wea0Pl9dRE,626.0,Music,6207.0,4.85
nMhc4jFUwf0,625.0,Music,5582.0,4.71
RNksmeeFm4k,444.0,Music,408.0,5.0
LGL1bZUGE08,587.0,Music,3459.0,5.0
STeY2fzRhEY,456.0,Music,38114.0,4.86
rgAv66kFGGU,651.0,Music,2508.0,4.33
rt-ZE3OtKH0,727.0,Music,961.0,5.0
d_nBI8zFBVM,586.0,Music,2356.0,4.67
hhQxR5dYf5g,724.0,Music,558.0,5.0
lEjeHivS-fs,586.0,Music,509.0,0.0
4GvggG4AiDY,586.0,Music,1391.0,5.0
bX51UA3OlK4,698.0,Music,1919.0,4.67
PpOqUhwGxnk,634.0,Music,2014.0,4.43
bqDw8BJ2_vE,650.0,Comedy,852.0,1.0
1MMP3ndwVJo,722.0,Comedy,44.0,0.0
NLDOHxJMqpM,651.0,Music,1176.0,5.0
RQ2NQzt1_NE,527.0,Music,21508.0,4.89
ZMmMq5vP_4Q,545.0,Music,13122.0,4.7
icCNjCHPp9M,598.0,Music,17203.0,4.13
oHayGSXRi8U,505.0,Music,6514.0,4.5
Nmp5O-EFks0,662.0,Music,1903.0,5.0
wJpfsR1QpA8,636.0,Music,2050.0,4.71
oKs4jD5G1aM,624.0,Music,1090.0,5.0
lg6KtuqSd3I,662.0,Music,921.0,5.0
_Qj7i6aycs4,628.0,Music,881.0,2.33
ddY3rJqRiSw,636.0,Music,1896.0,4.2
rXGlHt-G2ZY,624.0,Music,1053.0,5.0
HknX3hm4928,634.0,Music,701.0,5.0
4fw369OwI9U,662.0,Music,762.0,5.0
kAb0vH-pXgw,635.0,Music,1817.0,5.0
9IBhMPguycE,693.0,Music,321.0,4.5
vSCQUUJKWuM,583.0,Music,2279.0,5.0
qG5X1_sbew0,584.0,Music,3213.0,4.58
RFGbh-A8MVE,292.0,Music,6220.0,4.75
Ckq2QZAyM9M,548.0,Music,2726.0,5.0
eUsNCxQNyM8,449.0,Music,2636.0,4.92
-S7AW8Yib7Q,703.0,Music,104.0,0.0
9wNMwUAeYtI,405.0,Music,611.0,4.0
faQX-v-KuC4,706.0,Comedy,1724.0,4.86
FlP68L1kDII,734.0,Music,189.0,0.0
RB8tWAxgdFw,540.0,Comedy,648.0,3.0
WeVdulAb1PM,588.0,Music,3621.0,5.0
SLC3Zyyn9K0,656.0,Music,1141.0,4.33
xvveQYq9s0U,734.0,Music,316.0,5.0
t3BZsMYShuc,734.0,Music,72.0,5.0
3NXVusqMgB0,729.0,Music,1700.0,5.0
Br_NXb5_KJ0,551.0,Music,10165.0,5.0
4l-ztK8Tb5Y,635.0,Music,5708.0,5.0
rWtgomzfk-M,640.0,Music,3247.0,4.86
FS8GY7Q4SjU,552.0,Music,1877.0,4.4
aXGeJgj6rlU,552.0,Music,1320.0,5.0
bwasAXTDTw0,636.0,Music,635.0,4.0
Xf4m_HmdLIk,684.0,Music,10314.0,4.67
kA4OI4dHbrs,728.0,Music,740.0,5.0
oZkHxi-PZgk,745.0,Music,1.0,0.0
68ID1C5G344,590.0,Music,1769.0,4.38
dP6c1ORQs4w,701.0,Music,7490.0,5.0
yQZveavtFeU,636.0,Music,18505.0,4.51
wMUF6T0apBo,627.0,Music,11361.0,4.79
7OR53OxC33I,462.0,Music,43082.0,4.88
md48bw3i62Y,489.0,Music,45283.0,4.2
NsVmSO6R0xo,438.0,Music,22066.0,4.69
Wf4XtTREt1Q,638.0,Music,4322.0,4.53
g0EJo4h85uU,691.0,Music,3502.0,2.6
cBokzIPA_b4,608.0,Music,5256.0,4.65
AwM8lHGLrmk,489.0,Music,9073.0,4.59
XoGzgFQo3bI,557.0,Comedy,3711.0,3.55
as7b4amIflA,616.0,Comedy,2257.0,3.88
TWIHfS8JxjA,557.0,Comedy,3962.0,3.48
xh6UbMBqiuY,565.0,Comedy,389.0,2.33
LolIPcAG5yI,358.0,Comedy,16100.0,4.42
Wa34U_Rz_fA,474.0,Music,11695.0,4.11
OelVLcwouOM,580.0,Music,1782.0,4.8
lVXfDXi0oQM,521.0,Music,2605.0,5.0
ced0Nim1-Tc,635.0,Comedy,1247.0,5.0
Hz4fteXDUo4,727.0,Comedy,261.0,4.33
-Jh2VhfwXkQ,639.0,Comedy,41.0,0.0
t3RYAKKl46E,639.0,Comedy,20.0,5.0
fblIT27ZhhQ,639.0,Comedy,36.0,0.0
r6asgZf-8Cc,639.0,Comedy,35.0,0.0
R581vDzYNTs,639.0,Comedy,25.0,0.0
NKegao2Xdyk,740.0,Music,34.0,5.0
rC0XBmZtkiI,712.0,Music,889.0,5.0
HMMu8SUueKE,675.0,Music,1892.0,4.67
_bxVcOjLi7E,528.0,Comedy,4986.0,1.73
9oHYruugQCY,741.0,Music,1464.0,3.67
BYOTa4Dr5ow,717.0,Comedy,123.0,5.0
kQ7Tn1FAufc,597.0,Music,60503.0,2.3
FUmZvyJxXt0,587.0,Music,7367.0,3.59
p_lifaOVrDc,727.0,Music,1878.0,5.0
wXhvB3G2G2w,595.0,Music,4299.0,3.0
N91vt81ZhKs,727.0,Comedy,7335.0,4.54
1S_vU8WOldg,337.0,Music,8007.0,4.5
pkvj3S8ikrk,720.0,Music,456.0,5.0
Inl2SPNgzDk,639.0,Music,5580.0,4.67
8gLplLhAdLQ,673.0,Music,700.0,5.0
89SoKgsk-BU,670.0,Music,1737.0,5.0
vTSJac_X6eM,738.0,Music,638.0,4.5
9C9TCE__1U4,716.0,Music,269.0,0.0
yS28fDRFoAQ,695.0,Music,1040.0,5.0
b0kJbBTuV5A,511.0,Music,2388.0,5.0
8z0bZbk5Vvo,730.0,Music,49.0,0.0
RzHJgP3ZqxU,712.0,Music,100.0,0.0
SGD1ggLiHDY,712.0,Music,57.0,0.0
aYRBki81tIk,712.0,Music,53.0,0.0
Qe7i317h4Zc,665.0,Music,313.0,4.67
P2dXpVtefEo,560.0,Music,4716.0,4.79
cVIRsPx7PTs,660.0,Comedy,71.0,0.0
-T_p-ljAXbU,712.0,Music,167.0,0.0
Z1e4Ho9nO7g,604.0,Music,956.0,5.0
rsfB8kNC69A,381.0,Comedy,1570.0,4.25
9nTYrREZ-rY,670.0,Music,792.0,4.78
g6Fn6CfLGU0,640.0,Comedy,859.0,5.0
atoZabzCSE4,712.0,Comedy,294.0,5.0
vUUqoItf8wo,712.0,Comedy,237.0,5.0
aP6q-ldqa8c,621.0,Music,373.0,4.67
2nZcm-fNCXw,725.0,Music,7872.0,5.0
Q4jVLm6HUlo,644.0,Music,351.0,3.5
pFoa6_LBCQ4,590.0,Music,745.0,4.0
YlPvOMGYtqw,687.0,Music,730.0,4.67
U4hnXYZ8DSo,589.0,Music,306.0,0.0
y5eCRQldsGI,664.0,Comedy,135.0,0.0
s4sPQZjmo7o,633.0,Comedy,378.0,5.0
siNQwy5Gynk,736.0,Comedy,178.0,5.0
N2NYxK02ZLk,666.0,Comedy,130.0,0.0
pV_Kult_d8E,702.0,Comedy,36.0,0.0
To18JuFx6z8,710.0,Music,78.0,0.0
P4SD522SbkA,631.0,Comedy,11.0,0.0
VQ81U9H6Wzo,665.0,Music,64.0,0.0
NOn9NlSL2Wg,622.0,Comedy,1738.0,5.0
b4CDVehuvV4,715.0,Music,465.0,5.0
kFG1QyDbFYo,728.0,Comedy,487.0,2.6
YlYS9rYo2SU,709.0,Music,6846.0,4.97
dV_j5gJN4vY,448.0,Music,12645.0,4.67
jAcFzKIXpKM,593.0,Music,9698.0,4.74
FJhhIGon0xs,658.0,Music,2496.0,5.0
UeuEGr_UTzg,726.0,Music,560.0,5.0
kMKidGKXvp0,705.0,Music,651.0,5.0
dYSmtaZZUzY,665.0,Music,765.0,1.8
5s2uTdEFUeg,735.0,Music,387.0,5.0
seEnJUJFlaM,628.0,Music,3487.0,4.93
zFUp-mB07ZQ,391.0,Music,39168.0,4.99
TMhbKnmPnys,710.0,Music,1643.0,5.0
1r5eJKR_9_Q,471.0,Music,1714.0,5.0
n2jjzdyd6Fc,676.0,Music,1337.0,5.0
MnxkrhdAEAg,670.0,Music,1136.0,5.0
5G1l6AbjP4w,743.0,Music,64.0,0.0
FUB5QidK35o,621.0,Music,231.0,5.0
wNdyLD5iUv0,680.0,Music,1394.0,5.0
KNvGHjcxGUg,468.0,Music,40471.0,4.93
vxGiIPiyD5c,408.0,Music,5719.0,4.53
F6d210aawGg,658.0,Music,803.0,4.83
GG6TWB8aebY,369.0,Music,55154.0,4.85
3hntT0zAttI,741.0,Music,389.0,5.0
qWmeQmNdsPE,741.0,Music,186.0,5.0
nS-wFjxXLFM,740.0,Music,149.0,5.0
-tKyHYY1ieI,731.0,Music,26797.0,4.89
H6lefIDiJRA,616.0,Music,4516.0,4.53
UDCoSaABDnk,731.0,Music,2450.0,4.69
aDJ3TpPtIno,656.0,Music,4495.0,5.0
K86sajHlEZ4,736.0,Music,91.0,0.0
rr42hyoTXw8,621.0,Music,115.0,0.0
beH0bP5E7eo,717.0,Music,64.0,0.0
g7cmqWVpu-o,512.0,Music,147566.0,4.82
YLlYQQrHmh8,445.0,Music,44585.0,4.91
pPg36K9S7Uc,721.0,Music,1372.0,0.0
JBZcFAw2Irs,673.0,Music,21695.0,4.89
NPcDLFgZEac,669.0,Music,6736.0,5.0
DJzk5ZWSDvI,604.0,Music,5395.0,4.33
g-leauL2a1o,635.0,Music,7108.0,4.32
BdoiJE056GQ,723.0,Music,539.0,5.0
g7u0GxrGOX4,719.0,Music,4289.0,5.0
6hQjx9Gz3Rs,441.0,Music,3388.0,4.4
0HLDvEeiSJo,582.0,Music,7944.0,4.0
i24q9OZ4_XY,663.0,Music,451.0,3.0
LE3O17P_S_M,684.0,Music,45072.0,4.82
AWqNmhWMJ_I,518.0,Music,5923.0,4.95
JLiYxk1zu6g,653.0,Music,12319.0,4.67
2lcc8-TK8dA,685.0,Music,1286.0,2.14
lfjqx1DEbmU,472.0,Comedy,2301.0,2.83
2-K71Hj9gD0,718.0,Music,365.0,0.0
t7WVIxMMYNM,729.0,Music,640.0,4.8
fuvyNWB57_w,619.0,Music,197.0,0.0
eVD6y4mOWeo,469.0,Music,73.0,0.0
5-mKIPLcvAA,666.0,Music,1192.0,5.0
YUyGD3eLLvA,666.0,Music,658.0,4.5
wEKkLRYOTIU,666.0,Music,746.0,0.0
Og3Cka1VjtI,671.0,Music,939.0,5.0
vkMB_XWzvPE,673.0,Music,23572.0,4.79
Wo4TIZoup3c,721.0,Music,1494.0,5.0
-tMGQVqR3gc,682.0,Music,445.0,5.0
_CHMy2RV8z8,738.0,Music,372.0,5.0
syRczYuTSEY,731.0,Music,41983.0,4.51
bUh8-1J843w,713.0,Music,3018.0,4.69
EEsSadVPfT0,713.0,Music,2613.0,4.5
llOMC_viXrg,713.0,Music,2628.0,4.43
nK8v8jXpy94,713.0,Music,2181.0,3.67
xdJuCDU-DOE,730.0,Music,2451.0,4.4
rvCb6_oNBtk,329.0,Comedy,1024.0,2.5
Ge-tu7nAVh4,329.0,Comedy,952.0,3.5
n8pdTuehKr8,432.0,Comedy,15520.0,4.46
BGxh-ozlPWE,502.0,Comedy,159.0,0.0
cSMGcm2eT6g,510.0,Comedy,344.0,0.0
IkRanYH_-cs,277.0,Music,67365.0,4.61
6kddY7ySo5k,380.0,Comedy,2504.0,2.22
PsMdGg2xPDs,547.0,Music,344.0,0.0
4BfEVnzSOKc,587.0,Comedy,533.0,2.6
Ky5EjGOmPJE,490.0,Comedy,3394.0,3.78
v1pa0oRsfww,454.0,Comedy,224.0,1.0
oQI3Cgcyb7o,485.0,Comedy,2209.0,4.29
8bDR0dmxnZQ,744.0,Music,108.0,0.0
KiHuSXlCwRA,725.0,Music,1330.0,5.0
cus8UXqFfI0,701.0,Music,740.0,3.0
rpGok4GByZc,570.0,Music,11279.0,4.0
OMbCOriC7hI,707.0,Music,281.0,2.0
ddTf_kU5EiY,641.0,Music,7219.0,3.33
NYLhd4WQnV8,599.0,Music,6878.0,4.54
vJTC_QLqBqk,707.0,Music,271.0,2.0
BvkyxDYddow,617.0,Music,8850.0,4.77
k0UPKqJjHwU,705.0,Music,2874.0,5.0
LQHBkns9uCs,731.0,Music,1104.0,4.5
NGU1JhbmZpo,731.0,Music,622.0,1.0
DySSLP_7QSQ,735.0,Music,181.0,0.0
LrAfCtcIqmc,550.0,Music,440.0,3.67
9sHpHQTuZC4,707.0,Music,7841.0,4.9
sJancjWRV9Q,703.0,Music,8687.0,4.75
36SGvEkv9YM,641.0,Music,17606.0,4.95
GVB-418_8rw,715.0,Music,15370.0,4.83
BTCrO-bPL2A,711.0,Music,1215.0,0.0
c1ylyuwAtT0,710.0,Music,18553.0,4.67
_IT4Zocb2eM,706.0,Music,1368.0,3.67
_hzT2u7H1Xs,703.0,Music,2529.0,5.0
QjwaT8ZqI18,714.0,Music,403.0,0.0
DWgxK8rM0qk,523.0,Music,373.0,5.0
rJebnsXi4As,547.0,Music,2209.0,5.0
PPpwPQw-0Xc,510.0,Music,761.0,5.0
qZnfIeeB2Wc,510.0,Music,558.0,4.33
C7XbxUXt1Jk,512.0,Music,671.0,5.0
kwtJsbJoSx0,523.0,Music,211.0,5.0
VGCSuZWC9yM,678.0,Music,52696.0,4.75
GOJw_E61ZWw,615.0,Music,23162.0,4.36
efDkGwl1TOk,715.0,Music,151051.0,4.79
M9GCZVBCg2U,537.0,Comedy,851.0,5.0
YXO7JTREFvQ,698.0,Music,340.0,0.0
gFZQVod8_GU,720.0,Comedy,148.0,1.5
LwQ-y47ROaU,496.0,Music,6185.0,4.67
tT7TJi2Rk7c,732.0,Music,238.0,5.0
YMnX5TpGiG4,639.0,Music,427.0,4.67
x8m8UWPFWao,744.0,Music,40.0,0.0
Sp_u95v5EbY,612.0,Music,2037.0,4.5
ZmIbI_5k7Ok,659.0,Music,492.0,0.0
jbNx7nbU-nc,738.0,Music,132.0,5.0
gyDM2Ndjgz4,745.0,Music,5.0,0.0
P_GYrIWgax8,638.0,Music,383.0,5.0
0QavTheKQJQ,725.0,Music,4883.0,4.25
z5C7z_HgbxQ,260.0,Music,54455.0,4.76
F7LMCzfeftg,544.0,Music,61730.0,4.71
wjMpqCUTS1M,529.0,Music,15798.0,5.0
iGckhjYkJH4,667.0,Comedy,2301.0,3.67
kKuTeDUPljQ,412.0,Music,6124.0,4.89
cd-hnoxEsRM,690.0,Comedy,1008.0,4.33
EEhuJWvJdwU,516.0,Comedy,1698.0,4.5
dga-dsuAxOQ,417.0,Music,47381.0,4.88
OxG0uJ9SBwQ,543.0,Music,1086.0,4.43
Jk7VCbLNYNg,615.0,Music,1162.0,2.29
9SvgkTlsjk0,633.0,Music,3517.0,5.0
IMB_Oc9_TvY,580.0,Comedy,14146.0,4.28
2mduYAG3PnQ,549.0,Music,9400.0,5.0
J6MI4EzBEdA,398.0,Music,20116.0,4.9
mCAVyoC3K44,660.0,Music,6351.0,5.0
LqHTaDwP3SU,473.0,Music,5347.0,4.71
cfDyRuWxNyE,603.0,Music,9022.0,4.75
gIXmxRhOylE,510.0,Music,31500.0,4.68
bGZYdt3eCdo,729.0,Music,1650.0,4.91
rjtT_D9GhRc,548.0,Music,4764.0,4.82
OoYyHdwFOM0,514.0,Music,18189.0,4.84
85vBXJW2uq4,716.0,Music,651.0,3.0
JcqwMZ59tRs,359.0,Comedy,6968.0,5.0
Ca3YsChrXSU,604.0,Music,555.0,5.0
PQw7T_0wexg,658.0,Music,2041.0,5.0
mckgmHdSejs,613.0,Music,974.0,5.0
tvr_GH5jnX4,586.0,Music,659.0,5.0
RpYACjzoMgs,603.0,Music,1220.0,5.0
FLOxsO4viIs,732.0,Music,360.0,5.0
DonWnN5YzHM,269.0,Music,6433.0,4.67
yORINApr_vk,252.0,Music,21847.0,4.73
gPMxc2BP22o,646.0,Music,4399.0,3.4
FEJsaXOdaEg,583.0,Music,9359.0,4.79
SZSo1pI8bpc,663.0,Music,4324.0,5.0
d6-tw4nBsTU,576.0,Music,6638.0,4.0
vGvCPJUo6gU,603.0,Music,6514.0,5.0
-0IS6mhyTas,734.0,Music,450.0,0.0
5QsyHR4thvg,723.0,Music,328.0,2.25
2e8BuDbL9m0,638.0,Music,1287.0,4.5
H0i5wuTRR1U,580.0,Music,5827.0,4.75
sOF60vLPt04,552.0,Music,9709.0,5.0
3ERnf3eTtzA,652.0,Music,2495.0,4.0
fpv9TSElyo0,251.0,Music,12715.0,4.5
o42YpJGm_2s,570.0,Comedy,11183.0,3.95
LbEx0hQEXeE,339.0,Comedy,1311.0,3.86
nygSQa4zVTU,261.0,Music,691.0,3.8
lX3FPVa_seg,733.0,Comedy,133.0,3.86
i8eajgegNJU,733.0,Comedy,115.0,4.75
gCbOePXdAag,733.0,Comedy,215.0,4.2
CnAIAPUEIbI,733.0,Comedy,87.0,4.0
EXoXkOVl30E,743.0,Music,155.0,5.0
_VA3dPHdZqw,733.0,Comedy,57.0,4.0
IkrdfchZKM0,733.0,Comedy,62.0,4.33
VVEqDAUp9wM,733.0,Comedy,24.0,5.0
VSBo7JRSJX8,694.0,Music,1462.0,5.0
g4B7U2SL1l0,345.0,Comedy,1734.0,4.0
JlqNn2-4efY,621.0,Comedy,44.0,0.0
JBuD5TKDLf0,625.0,Comedy,15.0,0.0
FzaKoleg_44,731.0,Comedy,13.0,5.0
X_Tb80QRBHo,599.0,Music,2995.0,4.5
PWuoWQgsuiA,603.0,Comedy,748.0,5.0
XpqBKZQdJNQ,692.0,Music,293.0,0.0
ktO5Xxel5Fk,664.0,Music,389.0,4.5
ik5IRbDMCMQ,622.0,Comedy,112.0,0.0
qIQ0NpOqX7k,648.0,Comedy,231.0,4.0
CZG--FOEXRA,654.0,Music,215.0,0.0
Cny7HIOcTt8,655.0,Comedy,146.0,0.0
OyX6W-QW5NM,600.0,Comedy,250.0,5.0
G3CtBplVyAg,722.0,Comedy,465.0,1.0
4uxn6vqB8wk,712.0,Comedy,65.0,0.0
s3Jrv7qPC7w,509.0,Music,31890.0,4.83
ihet0HtES_A,544.0,Comedy,1288.0,4.6
i83SQHJTCpE,390.0,Music,3861.0,4.38
HjEivPgY1qo,549.0,Music,14512.0,4.12
Q5R8-fe92Sc,676.0,Comedy,6627.0,4.64
VZgYE-JSq18,676.0,Comedy,5113.0,5.0
w3hL-p0H25Y,676.0,Comedy,4626.0,4.75
Dq3AkVUgMc4,405.0,Comedy,598.0,5.0
Yw64HXSs7KU,555.0,Comedy,774.0,5.0
f_JkeU7zlxY,705.0,Comedy,58.0,0.0
it_R8ca3z0U,662.0,Music,763.0,5.0
zAiOiirArrc,662.0,Music,883.0,1.8
sXlQ1T2x9vM,585.0,Music,2442.0,5.0
qf1E9NFXfKg,705.0,Music,55.0,0.0
6iVaao1sF-s,717.0,Music,141.0,5.0
h6Iqh3wa_KE,714.0,Comedy,12.0,0.0
16ZPms3aIng,612.0,Music,301.0,0.0
3vA2NUav1M0,610.0,Music,11808.0,4.8
XdtXmBZsaM4,585.0,Music,10708.0,4.85
qKOcIa9sPkc,595.0,Music,3098.0,4.42
MYFbqg5vHaM,595.0,Music,2538.0,4.0
pNDSlWsDZ7k,595.0,Music,1883.0,4.33
6Dl58WT6pmU,590.0,Music,1542.0,4.5
gkY-K7AGsuI,596.0,Music,3583.0,4.67
02FVflwRkPk,596.0,Music,1670.0,4.0
Vp9lvBnp9J0,642.0,Music,291.0,0.0
dAh2rgo450o,710.0,Music,87.0,0.0
B-u17oM9HP8,745.0,Music,10.0,0.0
wXhN_fNEeT0,687.0,Music,27.0,0.0
V-nhrgqIOyk,606.0,Comedy,23.0,0.0
BNMq0Id7JRw,531.0,Music,420.0,3.67
snRc4SclQNs,517.0,Music,22836.0,4.81
924gsFoGh5E,688.0,Music,1254.0,5.0
WCEsi5fQ_kY,517.0,Music,29338.0,4.77
dKhFJcBztB4,391.0,Music,23241.0,4.94
e9Bdoj5Wr5c,446.0,Music,40573.0,4.95
-Pc7RoVTwUQ,441.0,Music,38441.0,4.95
yaQCirSxnvg,589.0,Music,24767.0,4.67
cUzzXXUK_FA,520.0,Comedy,1420.0,5.0
olhw2_3pq0E,535.0,Comedy,2633.0,5.0
F_rEeId8DY4,520.0,Comedy,2904.0,3.67
IyW05SSX9Vs,659.0,Comedy,260.0,0.0
DyKZvlT6i5k,697.0,Comedy,6.0,0.0
2rzF7ZRQ_tk,618.0,Comedy,441.0,5.0
2hsNKZZochg,356.0,Comedy,519.0,3.67
R5zeIArqW3I,663.0,Music,281.0,0.0
S3DM_cFhFes,570.0,Music,106.0,0.0
Gd4D-Bj8L4Q,701.0,Comedy,128.0,0.0
_kHJCByC0Jo,714.0,Comedy,118.0,5.0
EE7MyUERRwo,396.0,Music,1555.0,4.71
_yUfQTwYS5c,455.0,Music,791.0,2.71
X8u6Pvr-sA8,307.0,Music,65248.0,4.85
u8FTP72CkKU,571.0,Comedy,1570.0,5.0
Gdd51DezpWY,466.0,Comedy,1621.0,2.71
YLDMywwYfWc,465.0,Music,1633.0,4.89
upSbQRNnudE,675.0,Comedy,399.0,5.0
2i1zk2bDIhM,652.0,Comedy,702.0,1.0
tYr3Izjh_zY,606.0,Comedy,631.0,3.18
Jyn8HJuSLsc,373.0,Comedy,721465.0,2.8
Oh5nZJG8A-E,519.0,Comedy,154.0,5.0
IKOc7s1mh5c,697.0,Comedy,72.0,0.0
z_3xtKX0wqA,505.0,Comedy,441.0,5.0
XwM6iH0hArI,552.0,Comedy,566.0,3.67
0iPTEN12xCA,544.0,Comedy,95.0,5.0
0R4cmWExVJ4,552.0,Music,2847.0,4.55
laDSpuWbPwM,607.0,Music,5212.0,5.0
5ZPvod_kfYg,615.0,Music,526.0,2.33
-NTX8bPywFg,609.0,Comedy,143.0,1.0
iPhE0pjWsko,369.0,Music,28156.0,4.81
NAV9zYRA4xA,609.0,Music,257.0,0.0
8fJEkZ3yWfo,725.0,Comedy,29.0,0.0
Kbim8ZHTYMs,634.0,Comedy,185.0,5.0
Mr2-acoihnc,628.0,Comedy,121.0,0.0
L6wtEL7K_m0,625.0,Comedy,202.0,0.0
VfqRppZg6SY,629.0,Comedy,9689.0,3.4
g3hnBuyYrZI,626.0,Comedy,131.0,5.0
MqKnWBIA40c,698.0,Comedy,136.0,4.5
9a5ep3xBmf8,670.0,Comedy,139.0,5.0
MPJyDjJKWnI,694.0,Comedy,265.0,4.43
cwpjY5bYx7I,496.0,Comedy,178.0,5.0
xVAGhsxGWhA,670.0,Comedy,119.0,5.0
4bmRKkcaQtk,725.0,Comedy,73.0,5.0
UL_poHGCfxs,737.0,Comedy,62.0,5.0
nRfH4zAHXr4,494.0,Comedy,107.0,3.6
zRaHKwopPk4,494.0,Comedy,198.0,5.0
P44oRCJoTfc,495.0,Comedy,95.0,3.0
nxEdhLDMPCQ,584.0,Comedy,1089.0,4.75
wS_18V9OcE4,559.0,Comedy,192.0,0.0
K1Tf6Xf-Ah0,457.0,Comedy,734.0,3.4
ItQcVXXZW4s,569.0,Comedy,74.0,3.55
